id,sp,updatedstudy,mod_name,n_fixes,duration (weeks),year,resampled.,minsampling (min),ess,speed_low (m/s),speed_est (m/s),speed_high (m/s),area_mod_low (m^2),area_mod_est (m^2),area_mod_high (m^2),area_ud_low (m^2),area_ud_est (m^2),area_ud_high (m^2),tau_p_low (s),tau_p_est (s),tau_p_high (s),tau_v_low (s),tau_v_est (s),tau_v_high (s),sigma_p,bls (m),ridge_length_low (m),ridge_length_est (m),ridge_length_high (m),ridge_dens_low (1/m),ridge_dens_est (1/m),ridge_dens_high (1/m),kept (y/n),kept (reason),mean_roughness,mean_treecover,mean_hfi,mean_road_cover,mean_dhi_ndvi,mean_dhi_gpp,seasonality_dhi_gpp,phylo,clade,mass (g),hunting_movement,hunting_cooperativity,hunting_carcass,pursuit,disruptfast,slowwalking
C_MVCOY82M,Canis latrans,Prugh,OUF anisotropic,1410,37.2857142857143,2019-06-21,n,236,513.7904439301082,0.16824110847586304,0.2866172859018581,0.43671932707497707,35866520.73914171,39181681.654318996,42641282.1888963,33922485.706000604,37057958.4655724,40330041.936847,33281.591960744794,38851.4298123134,45353.4073803163,340.9261907154289,1344.32117354189,5300.852403978301,2081614.0243867198,268.3787457427749,59698.93229420821,66570.3834041514,72676.5807016014,105.06195058807302,119.58607894422398,130.966523435491,y,none,128.89687500000005,74.69999999999999,0.18552460007489047,0.7336035639304109,10.079222492376962,8204.813461538462,1.0093545533143558,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_MVCOY92M,Canis latrans,Prugh,OUF anisotropic,1451,36.2857142857143,2020-07-15,n,238,788.6763702153772,0.170176998481743,0.22219028304379201,0.28122211459444807,25466148.8512397,27341276.123213798,29282067.865807995,22150293.855693497,23781267.5978826,25469355.8778297,17474.941102322606,20814.113268894595,24791.3459984591,1076.9367756441704,2282.0972081095997,4835.90846282179,1452566.13345073,399.076422363635,46174.3942408592,50188.42865044431,52189.24254374891,96.2549164088069,105.918591598751,106.94094700923202,y,none,112.38802083333334,45.111111111111136,0.2301594487258366,0.8223163668037753,9.326722198062471,6932.444444444443,1.0325551372435358,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_MVCOY97M,Canis latrans,Prugh,OU anisotropic,742,20,2019-09-10,n,88,170.545731010116,NA,NA,NA,34870660.6368938,40758334.133301094,47098532.2003256,32005789.514469303,37409749.0384411,43229055.042599,56283.22644251789,67136.46633720628,80082.56450703199,NA,NA,NA,NA,NA,49253.91793933601,52187.384652542205,58238.9729050395,75.79717511040059,72.80249632452218,78.4606085349675,y,none,124.559375,73.8166666666667,0.18889188840985305,0.923468536697328,10.957510972023009,8415.541666666666,0.9749992812673252,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_MVCOY98M,Canis latrans,Prugh,OUF anisotropic,1863,53.85714285714289,2019-08-20,n,215,260.88071082035606,0.12995517145166802,0.27071081762543103,0.4632510320505979,69799332.07593158,79108511.97055298,88991955.71817441,52574861.413688794,59586803.050929494,67031296.713933505,99916.1846341054,116370.21634882198,135533.87074038901,124.76201132605199,775.255928339173,4817.345825359691,4202815.72953151,167.32922577561,69131.86297153449,75303.18629254331,82697.00151502299,90.90303520363949,95.1648616047212,102.023896222108,y,5,148.81944444444446,80.24305555555556,0.11945120609525624,0.6231588411386697,10.75029824508561,8621.319444444445,1.013671596844991,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY12F,Canis latrans,Prugh,OU anisotropic,113,32.57142857142859,2019-03-19,n,239,17.4949572579417,NA,NA,NA,193116935.46062902,328628333.793106,499573452.644613,182196938.51026,310045704.59869695,471324554.813088,485255.8997159,879112.291693371,1592640.95884015,NA,NA,NA,NA,NA,78312.5138604512,117793.115248949,179795.75995501003,33.660553669501006,44.7521697422363,68.5865291075681,y,none,46.00426944971537,70.03605313092982,0.30130189272401114,0.9352542073926428,11.744055161496256,8973.092380952381,1.013672376360212,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY14M,Canis latrans,Prugh,OUF anisotropic,96,2.4285714285714306,2019-06-27,n,236,29.450424596511397,0.09871485078021362,0.27211550318223604,0.5336159127126701,46630203.20964511,69391446.7966138,96605046.9288199,53717293.00913421,79937903.4044279,111287561.598342,20873.5211913466,39611.5901136809,75170.7417713855,78.86829318880321,2113.6306055435603,56644.2375771442,3686575.0198956598,443.521772503442,57523.663319718,88403.4037935017,119046.75564199501,61.59975040361049,97.76540876657549,127.346936399188,n,dropped,75.12127976190473,82.25595238095237,0.3057236451994289,0.8653549978678876,12.517052929122729,9550.056547619048,0.9956621559602874,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY17M,Canis latrans,Prugh,OUF anisotropic,1991,48.42857142857141,2019-08-22,n,165,1615.57482074026,0.1346813102866,0.156651072813259,0.180303237912897,9896385.33163019,10397257.1431691,10910319.481801901,8350166.07113845,8772781.265125949,9205682.3283796,5632.22041820207,8685.373613324038,13393.601315607999,1873.23217132882,4132.40569829799,9116.209467624021,552377.4215543432,512.654982473023,28249.815988354898,29057.61157347809,30312.982652740702,95.57320136833,96.24596406063561,99.8162748319715,y,none,49.729910714285715,31.28571428571429,0.3654242228894007,0.8435693518036887,9.611246381487163,7276.875,1.0036630460194178,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY1F,Canis latrans,Prugh,OU anisotropic,2920,77.14285714285708,2018-08-08,n,28,1917.7380551475303,NA,NA,NA,6169827.60906424,6455552.32642185,6747653.478839151,5939210.806437669,6214255.659636417,6495438.608485919,17427.090425073002,18634.782375087,19926.167001879097,NA,NA,NA,NA,NA,35681.7618124276,36843.715666399505,38127.1999493189,214.36991673351199,218.44279644360702,223.80064897791405,y,none,56.19583333333334,35.55555555555556,0.39173622642244615,0.8310087653143066,10.59261371872642,7602.185714285714,1.0264172213418143,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY20F,Canis latrans,Prugh,OU anisotropic,1341,38.2857142857143,2019-09-17,n,238,822.804241281612,NA,NA,NA,6463442.112957319,6928852.17787114,7410212.83872517,6083039.46943107,6521058.05842186,6974088.479029541,17282.7412785223,19217.0464730384,21367.841431836398,NA,NA,NA,NA,NA,27842.063035721807,28997.3829400269,30506.773665628603,127.433083079701,128.94352570356494,133.44586067187296,y,2,58.79119318181818,47.65151515151516,0.3315347850126008,0.913626929395832,11.291229454633005,8203.260925449873,1.0042588526914542,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY21F,Canis latrans,Prugh,OU anisotropic,2135,57.7142857142857,2020-08-14,n,236,1051.84985188543,NA,NA,NA,15872859.2912593,16877530.565830696,17912594.979883797,16544553.8974129,17591740.0247719,18670605.443494897,26846.587109672404,29060.972171847,31458.006193591304,NA,NA,NA,NA,NA,48630.6150137966,50984.283911931394,52668.8398915713,142.943516717602,147.762370427943,148.57615110121998,y,none,105.61458333333334,77.75,0.2161337273164463,0.8107113766670226,12.269218365351358,9232.266666666666,0.9967117289702098,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY29M,Canis latrans,Prugh,OUF anisotropic,1156,54.57142857142859,2020-07-16,n,34,32.4083568353695,0.13991087277521203,0.14560798746027503,0.15142038025369403,958833453.616855,1398123874.24172,1918952934.18585,1064628391.39882,1552388859.18664,2130684706.2813098,604261.01281952,892033.1788574661,1316853.4380029899,5408.98274392391,6207.669768788291,7124.290422559741,74278441.9037476,718.960765919628,186013.416339171,265033.860502488,352030.56218148797,32.50053383670081,45.2482938132239,58.1622970045634,y,none,75.13934948979548,71.15340136054425,0.24248760119380217,0.7642251918168452,12.119257844754785,8810.65250171351,0.9748147748528146,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY2M,Canis latrans,Prugh,OU anisotropic,3995,97.42857142857139,2018-08-18,n,6,2869.4888115641097,NA,NA,NA,9942275.253200209,10316318.286418198,10697171.5126555,9210246.4205433,9556749.451297339,9909561.254870772,15146.685406713601,16019.855501205999,16943.361757930797,NA,NA,NA,NA,NA,33222.5829816569,33959.4243269255,34877.66137552579,119.83827246046398,120.673091462037,122.75530992130702,y,none,80.88557692307693,49.04615384615384,0.3084463499486446,0.7051496533676982,11.491428190662017,8075.419354838709,0.9985059307467552,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY31M,Canis latrans,Prugh,OUF anisotropic,598,15.857142857142904,2020-06-21,n,237,138.01098904130498,0.17152138029896102,0.19807192738975296,0.22655908239755002,79699104.0222922,94865358.6520169,111333032.42855899,66870013.14409771,79594969.8280869,93411857.4254945,47610.29040888199,60173.79182068899,76052.5758398675,2188.1329508726203,3371.7544014098194,5195.629332711581,5039933.27138747,531.418501170083,79839.80056875512,92154.09858498181,104708.80558473701,95.32514583364078,106.69490678057701,117.37197256490799,y,none,99.84958333333329,92.97333333333331,0.15948742415223802,0.7756300910398185,12.915437783135308,10081.756666666666,1.0123173801104228,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY36M,Canis latrans,Prugh,OU anisotropic,3278,80.42857142857139,2019-06-22,n,158,828.489041408228,NA,NA,NA,33444739.7317628,35844262.6185641,38325734.81177269,26450016.863681495,28347697.076764602,30310187.497785598,51058.9130922846,55276.66799416159,59842.8332975714,NA,NA,NA,NA,NA,69657.03851032749,74747.0334303863,80102.21349399339,183.444231398267,197.09251836272801,211.690033494714,y,none,62.485576923076934,71.6083916083916,0.2824982889372893,0.7158696047322014,11.979078964753583,9153.674825174823,0.9972245636936669,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY3F,Canis latrans,Prugh,OU anisotropic,2958,80.85714285714289,2018-08-21,n,23,909.1196235688591,NA,NA,NA,20493181.739271697,21893386.400808897,23339206.0598592,16901809.3762776,18056632.115770802,19249075.9529771,46623.609478522994,50370.7750794695,54419.1024780108,NA,NA,NA,NA,NA,44482.832032234306,47373.41662816831,50821.7338644229,117.071628342063,124.288991913718,134.18039594709802,y,none,92.7063492063492,88.2063492063492,0.2214660681784153,0.9718695518871148,12.30899625354343,9846.626984126984,0.9891107612186008,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY42F,Canis latrans,Prugh,OUF anisotropic,161,5.857142857142859,2020-07-19,n,238,132.452390724076,0.022585810963758904,0.144849377683946,0.38417488340375905,6636059.7522499,7928782.294985429,9334838.871988332,7201618.368745,8604513.27280287,10130401.1114417,839.2435018820449,9883.56148965641,116396.23959048401,0.014467862495908002,3266.00873103243,737276362.2958851,421234.202430704,373.09012123234396,26085.747278106497,31217.359311816595,37002.7136389368,94.4879575972064,113.257251340798,135.15761139001,y,none,78.49,87.2,0.3096675183624029,0.7071347190067172,12.603641929626464,9672.54,0.9768770837783812,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY43F,Canis latrans,Prugh,OU anisotropic,1510,64,2020-07-02,n,236,1139.4668750068802,NA,NA,NA,13003730.4277832,13793067.0980179,14605332.5953203,12104222.882073302,12838958.736417098,13595037.3611909,17110.861286546296,18980.697850445096,21054.8659624256,NA,NA,NA,NA,NA,37057.30887667281,38919.593985437394,40776.912395998115,113.45165687711702,117.979567275563,122.306143070816,y,none,67.86443014705877,82.70220588235296,0.231277964927338,0.4637710514573052,12.09865784738578,9209.9921875,0.9932027286849916,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY44M,Canis latrans,Prugh,OU anisotropic,2413,69.71428571428571,2020-05-22,n,236,999.0595966324679,NA,NA,NA,30869219.6312941,32876502.581973094,34946117.81874229,28078785.943597898,29904619.864038497,31787151.5222065,33986.529731273695,36790.0292558307,39824.785388412594,NA,NA,NA,NA,NA,57384.0962797027,60554.43223392511,63809.5138001822,117.274817809172,122.61781891374399,128.091189566677,y,none,88.08083677685948,80.83884297520662,0.22478242516517635,0.885078565452836,12.268462948365643,9362.47520661157,0.9860469383641708,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOY4M,Canis latrans,Prugh,OU anisotropic,3518,87.57142857142858,2018-08-30,n,87,670.392063258724,NA,NA,NA,79135099.94879091,85484484.22481859,92075393.41355781,51844530.3592557,56004262.842997,60322227.8389571,70090.75690962348,76324.8792351394,83113.48667228859,NA,NA,NA,NA,NA,78668.42666462899,82392.98103458481,86509.64224729438,119.37076700287298,121.21583213757698,124.065679764593,n,dropped,60.57934952978048,80.08777429467092,0.2516673522725393,0.9103645978854702,12.412368078187509,9579.41614255765,1.0051054879554413,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
C_NECOYaF,Canis latrans,Prugh,OUF anisotropic,1195,70.28571428571429,2018-06-26,n,238.10975609756096,49.588137385500346,0.0885032377720366,0.27396277442182054,0.6536726238929716,426049514.2108473,670467138.9918923,972401734.4036552,403088992.5472424,635349621.435443,922373892.1252375,361136.8088354919,557833.3619272849,873424.9326326331,2200.830515642565,2780.850324579034,60879.934420558624,35620058.67254859,361.82819627901176,152255.55958299385,208389.02332382716,276268.181938167,77.86735154725635,92.19374813826495,108.7728326066581,y,3,56.70488749269439,70.55698421975445,0.26185580900637534,0.8221838841693538,12.328465325341057,8748.298643867913,0.952118555751612,Canis_latrans,canidae,13406.33,Mixed Strategies,Evidence for Cooperativity,Routine Cacheing,0,1,1
B_MVBOB51M,Lynx rufus,Prugh,OU anisotropic,1268,56.85714285714289,2020-01-20,n,186,80.98446397724332,NA,NA,NA,93635671.0466581,117910380.46979702,144940669.626287,106055612.08513899,133550146.35057999,164165763.553787,322718.11534572503,409641.253220012,519976.87257157307,NA,NA,NA,NA,NA,81403.17110705072,99307.4116156613,125726.07526365801,62.481146787066585,73.84463642528651,96.2871043207742,y,none,118.39376849112422,46.73224852071031,0.2134173124715317,0.6216372758195711,7.403460382219143,5738.352810650886,1.0394920093949729,Lynx_rufus,felidae,8904.1,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
B_MVBOB52M,Lynx rufus,Prugh,OUF anisotropic,2431,77.57142857142858,2020-03-11,n,64,305.09502653019996,0.147149648998958,0.151184214418745,0.15527410391576602,221993429.40282702,249171503.51113698,277896294.670471,169650822.404269,190420728.235456,212372659.23035398,115302.11009810501,132089.66845854098,151321.43287440203,7036.390051964961,7747.036211991431,8529.454681544608,13237790.5767895,881.1322988256828,115377.135285294,128720.06749711199,142022.034772432,78.46636496061042,87.01182864910452,94.97577717395197,y,none,182.98027432126705,67.09954751131221,0.12579637262080084,0.3455181485638706,8.488899941358094,7001.360294117643,1.0921677220191353,Lynx_rufus,felidae,8904.1,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
B_MVBOB54F,Lynx rufus,Prugh,OUF anisotropic,748,23.714285714285705,2020-04-01,n,237,129.77994290339998,0.0873425248295712,0.0940168522005386,0.10094034793510401,40490446.2148388,48470403.44030609,57157455.76711301,37533715.0879132,44930952.4343532,52983650.724170305,71061.92071057831,89450.1906340396,112596.68363108199,3998.7196701097596,5171.5990453368095,6688.500043063661,2575098.0383942095,385.850148818408,49236.52870855369,58568.63989895,70036.83300589191,64.5882176488546,76.34571256028299,92.57870891213497,y,2,146.66579861111114,91.27777777777776,0.09163197149766872,0.5500682651950879,7.6617428348177965,6944.493055555557,1.0389255173504353,Lynx_rufus,felidae,8904.1,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
B_MVBOB55M,Lynx rufus,Prugh,OU anisotropic,951,51.57142857142859,2020-02-06,n,236,42.80450443965139,NA,NA,NA,238558291.79532298,329897921.122021,435812396.48431695,222172799.12879,307238721.44982004,405878409.395305,445856.078422562,622807.8377560511,869988.369661169,NA,NA,NA,NA,NA,122158.206437638,158024.685964273,199197.63950559,67.16676145134261,81.27817111159817,97.76252854571732,y,none,150.2474798387098,86.66633064516124,0.09756142637271144,0.3990333977293373,7.646654261854197,6860.4788306451655,1.065256539071279,Lynx_rufus,felidae,8904.1,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
B_MVBOB62M,Lynx rufus,Prugh,OUF anisotropic,1761,49.57142857142859,2019-01-21,n,236,89.64271606276928,0.101882501567713,0.106475917004624,0.111172027312772,160187406.35087204,199300072.756983,242620903.495739,164370051.69254398,204503986.9716,248955965.75135797,244969.87601899498,309147.20061567804,390137.73122495797,4133.40672030902,4762.84898258081,5488.1437917571,10588259.844801702,403.8899455233651,97775.5708859641,109698.728675331,127264.60290909199,58.16182548849219,58.84389468971589,65.05680273508568,y,none,133.5923611111111,81.87037037037032,0.11077090779630593,0.538617009719205,8.311681560605589,7104.599074074079,1.0215175292006249,Lynx_rufus,felidae,8904.1,Mixed Strategies,Typically Solitary,Routine Cacheing,0,1,1
